   tot%      tot#     self%     self#  function
0.00307         8   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "attr.all.equal"
0.00192         5   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "mode"
0.00154         4   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00154         4   0.00154         4  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t.default"
0.00115         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00115         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.list"
0.00115         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00115         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.list"
0.00115         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00115         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.character"
0.00077         2   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "attr.all.equal"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "mode"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "data.class"
0.00115         3   0.00115         3  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.vector"
0.00499        13   0.00461        12  | | | | | | | | | | | | | | | | | | | | | | | | | | | "eigen"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "rev"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "rev.default"
0.02074        54   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "ouMatrix"
0.00960        25   0.00960        25  | | | | | | | | | | | | | | | | | | | | | | | | | | | "*"
0.00307         8   0.00307         8  | | | | | | | | | | | | | | | | | | | | | | | | | | | "+"
0.00269         7   0.00269         7  | | | | | | | | | | | | | | | | | | | | | | | | | | | "-"
0.00269         7   0.00192         5  | | | | | | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00077         2   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "sapply"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "simplify2array"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "unique"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "unique.default"
0.00154         4   0.00154         4  | | | | | | | | | | | | | | | | | | | | | | | | | | | "matrix"
0.00115         3   0.00115         3  | | | | | | | | | | | | | | | | | | | | | | | | | | | "exp"
0.01190        31   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "phylogMean"
0.01190        31   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "try"
0.01190        31   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "tryCatch"
0.01190        31   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "tryCatchList"
0.01190        31   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "tryCatchOne"
0.01190        31   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "doTryCatch"
0.01190        31   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "solve"
0.01190        31   0.00422        11  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "solve.default"
0.00422        11   0.00269         7  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00154         4   0.00154         4  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "array"
0.00230         6   0.00230         6  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "colnames<-"
0.00077         2   0.00077         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "rownames<-"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00269         7   0.00269         7  | | | | | | | | | | | | | | | | | | | | | | | | | | "diag<-"
0.00154         4   0.00154         4  | | | | | | | | | | | | | | | | | | | | | | | | | | "*"
0.00154         4   0.00154         4  | | | | | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00077         2   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | "<Anonymous>"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "deparse"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "%in%"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "match"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "mode"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "deparse"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | ".deparseOpts"
0.03072        80   0.00000         0  | | | | | | | | | | | | | | | | | | "print"
0.03072        80   0.03072        80  | | | | | | | | | | | | | | | | | | | "print.default"
0.02227        58   0.00000         0  | | | | | | | | | | | | | | | | | | "nlm"
0.02227        58   0.00000         0  | | | | | | | | | | | | | | | | | | | "<Anonymous>"
0.02227        58   0.00000         0  | | | | | | | | | | | | | | | | | | | | "f"
0.02112        55   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "try"
0.02112        55   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "tryCatch"
0.02112        55   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "tryCatchList"
0.02112        55   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "tryCatchOne"
0.02112        55   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "doTryCatch"
0.02112        55   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00845        22   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "phylogMean"
0.00806        21   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "print"
0.00806        21   0.00806        21  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "print.default"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "try"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "tryCatch"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "tryCatchList"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "tryCatchOne"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "doTryCatch"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "solve"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "solve.default"
0.00614        16   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "vcv.phylo"
0.00576        15   0.00269         7  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00307         8   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00269         7   0.00077         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00192         5   0.00077         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "<="
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "rownames<-"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "is.data.frame"
0.00346         9   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | "deltaTree"
0.00307         8   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "rescaleTree"
0.00307         8   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00307         8   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "vcv.phylo"
0.00307         8   0.00192         5  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00115         3   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00077         2   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00230         6   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "dmvnormPseudoinverse"
0.00192         5   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "isSymmetric"
0.00192         5   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "isSymmetric.matrix"
0.00192         5   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00192         5   0.00077         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.numeric"
0.00077         2   0.00077         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.vector"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "attr.all.equal"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "mode"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t.default"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "mahalanobis"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "rowSums"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "is.data.frame"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "pseudoinverse"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "fast.svd"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "positive.svd"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "ouMatrix"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "exp"
0.00115         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "phylogMean"
0.00115         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "print"
0.00115         3   0.00115         3  | | | | | | | | | | | | | | | | | | | | | | | "print.default"
0.00077         2   0.00077         2  | | | | | | | | | | | | | | | | | | "runif"
0.08602       224   0.08602       224  | | | | | | | | | | | | | | | | | "cat"
0.05607       146   0.00000         0  | | | | | | | | | | | | | | | | "convertTaxonFrameToGeigerData"
0.05607       146   0.00307         8  | | | | | | | | | | | | | | | | | "doSimulation"
0.02419        63   0.00000         0  | | | | | | | | | | | | | | | | | | "states"
0.02419        63   0.00576        15  | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.01843        48   0.01190        31  | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00653        17   0.00115         3  | | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00538        14   0.00538        14  | | | | | | | | | | | | | | | | | | | | | | "assign"
0.00653        17   0.00000         0  | | | | | | | | | | | | | | | | | | "nextstates<-"
0.00653        17   0.00115         3  | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00422        11   0.00038         1  | | | | | | | | | | | | | | | | | | | | "nextstates<-"
0.00384        10   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "@<-"
0.00384        10   0.00077         2  | | | | | | | | | | | | | | | | | | | | | | "slot<-"
0.00307         8   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | "checkSlotAssignment"
0.00115         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "elNamed"
0.00077         2   0.00077         2  | | | | | | | | | | | | | | | | | | | | | | | | | "match"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | "el"
0.00077         2   0.00077         2  | | | | | | | | | | | | | | | | | | | | | | | | ".identC"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "getClass"
0.00077         2   0.00077         2  | | | | | | | | | | | | | | | | | | | | | | | | | ".getClassFromCache"
0.00115         3   0.00115         3  | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00461        12   0.00000         0  | | | | | | | | | | | | | | | | | | "states<-"
0.00461        12   0.00077         2  | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00230         6   0.00154         4  | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00077         2   0.00077         2  | | | | | | | | | | | | | | | | | | | | | | "assign"
0.00154         4   0.00000         0  | | | | | | | | | | | | | | | | | | | | "states<-"
0.00154         4   0.00038         1  | | | | | | | | | | | | | | | | | | | | | "@<-"
0.00115         3   0.00077         2  | | | | | | | | | | | | | | | | | | | | | | "slot<-"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "checkSlotAssignment"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "getClass"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | ".getClassFromCache"
0.00384        10   0.00000         0  | | | | | | | | | | | | | | | | | | "nextstates"
0.00384        10   0.00115         3  | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00269         7   0.00230         6  | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | "assign"
0.00346         9   0.00000         0  | | | | | | | | | | | | | | | | | | "timeSinceSpeciation<-"
0.00346         9   0.00077         2  | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00192         5   0.00154         4  | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | "assign"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | "timeSinceSpeciation<-"
0.00077         2   0.00038         1  | | | | | | | | | | | | | | | | | | | | | "@<-"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "slot<-"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "checkSlotAssignment"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "elNamed"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | "match"
0.00307         8   0.00000         0  | | | | | | | | | | | | | | | | | | "extrinsicFn"
0.00307         8   0.00000         0  | | | | | | | | | | | | | | | | | | | "states"
0.00307         8   0.00077         2  | | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00230         6   0.00192         5  | | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | "assign"
0.00269         7   0.00038         1  | | | | | | | | | | | | | | | | | | "matrix"
0.00230         6   0.00038         1  | | | | | | | | | | | | | | | | | | | "states"
0.00192         5   0.00038         1  | | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00154         4   0.00154         4  | | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00192         5   0.00077         2  | | | | | | | | | | | | | | | | | | "intrinsicFn"
0.00115         3   0.00000         0  | | | | | | | | | | | | | | | | | | | "rnorm"
0.00115         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | "states"
0.00115         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00115         3   0.00077         2  | | | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | "id<-"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | "id<-"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "@<-"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "slot<-"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "checkSlotAssignment"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "as"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | ".quickCoerceSelect"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | ".findMethodInTable"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "is"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "possibleExtends"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | ".classEnv"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | ".requirePackage"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "%in%"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "loadedNamespaces"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "ls"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "try"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "tryCatch"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "tryCatchList"
0.00077         2   0.00000         0  | | | | | | | | | | | | | | | | | | "["
0.00077         2   0.00038         1  | | | | | | | | | | | | | | | | | | | "[.data.frame"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "%in%"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | "match"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | "+"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | "c"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | "timeSinceSpeciation"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00038         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00038         1   0.00038         1  | | | | | | | | | | | | | | | | | | | | | | "assign"
0.00192         5   0.00000         0  | | | | | | | | | | | | | | | | "print"
0.00192         5   0.00192         5  | | | | | | | | | | | | | | | | | "print.default"
0.00653        17   0.00000         0  | | "save"
0.00614        16   0.00614        16  | | | "gzfile"
0.00038         1   0.00000         0  | | | "close"
0.00038         1   0.00038         1  | | | | "close.connection"
0.00038         1   0.00000         0  | | "boxcoxplsSummary"
0.00038         1   0.00000         0  | | | "summaryStatsLong"
0.00038         1   0.00000         0  | | | | "fitContinuous.hacked"
0.00038         1   0.00038         1  | | | | | "cat"
0.00038         1   0.00000         0  | | "print"
0.00038         1   0.00038         1  | | | "print.default"
